id,uuid,url,room,square,city,lat,lon,description,photo,star,focus,id,date,flat_id,price
697769304,5165af65-1584-4370-9b0e-f878bca8fd01,https://krisha.kz/a/show/697769304,2,92.8,Астана,51.183083,71.439565,меблирована полностью,https://krisha-photos.kcdn.online/webp/51/5165af65-1584-4370-9b0e-f878bca8fd01/1-full.jpg,0,0,131,2024-10-10,697769304,250000
697769412,2d4a74cd-6573-4198-acc8-21fb38a4c7c1,https://krisha.kz/a/show/697769412,3,120,Астана,51.136245471271,71.422921786434,"жил. комплекс Лазурный квартал, меблирована полностью, Дом находится в самом центре столицы. Рядом в шаговой доступности дом министерств, МИД, Байтерек, Бульвар с поющими фонтанами. Очень развитая инфраструктура. Квартира очень чистая. Интернет проведён. Соседи спокойные. Два лифта. +комуслуги",https://krisha-photos.kcdn.online/webp/2d/2d4a74cd-6573-4198-acc8-21fb38a4c7c1/1-full.jpg,0,0,126,2024-10-10,697769412,390000
697769593,041ec54c-bf45-42cb-9cb9-80f067f97159,https://krisha.kz/a/show/697769593,2,59,Астана,51.107893,71.427043,"меблирована полностью, Сдается 2 комнатная квартира в ЖК Черемушки - дом бизнес класса, кирпичный, малоэтажный. Закрытый двор. Рядом Ботанический сад, детский сад, магазины, тренажерный зал. Квартира просторная, уютная, с высокими потолками. Квартира освободится 12 октября. Риэлторов не беспокоить!",https://krisha-photos.kcdn.online/webp/04/041ec54c-bf45-42cb-9cb9-80f067f97159/1-full.jpg,0,0,271,2024-10-10,697769593,250000
697771498,2709b80a-b1a8-460a-94c0-e0f36df3106d,https://krisha.kz/a/show/697771498,2,77,Астана,51.158927923313,71.461012076325,"жил. комплекс По Янушкевича, меблирована полностью, Сдам уютную большую и теплую квартиру! С хорошим ремонтом, чистую. В доме имеется все для комфорта, встроенная кухня, плита и духовка элетролюкс - немецкого производителя. Большой холодильник с большой морозилкой. Стиральная машина, посудомоечна…",https://krisha-photos.kcdn.online/webp/27/2709b80a-b1a8-460a-94c0-e0f36df3106d/1-full.jpg,0,0,487,2024-10-10,697771498,280000
697779962,ab5d33f8-8638-42d5-a576-ad637d794bfc,https://krisha.kz/a/show/697779962,2,52,Астана,51.10895,71.535981,"меблирована полностью, Сдается полноценная двухкомнатная квартира в новом ЖК. Квартира после свежего нового ремонта, в квартире вся техника абсолютно новая. Никто ранее не жил",https://krisha-photos.kcdn.online/webp/ab/ab5d33f8-8638-42d5-a576-ad637d794bfc/1-full.jpg,0,0,600,2024-10-10,697779962,240000
697781825,f180fa98-d307-437b-8624-5e0748386947,https://krisha.kz/a/show/697781825,2,55,Астана,51.135744153031,71.402516181605,"жил. комплекс GreenLine.Tokyo, меблирована полностью, Квартира новая, ранее не кто не жил",https://krisha-photos.kcdn.online/webp/f1/f180fa98-d307-437b-8624-5e0748386947/9-full.jpg,0,0,7,2024-10-10,697781825,350000
697784905,e2ca33c4-deb7-4fd8-9ed2-82163bed3504,https://krisha.kz/a/show/697784905,1,38,Астана,51.06110749345,71.419461409901,"жил. комплекс Family Town, меблирована полностью, Вся инфраструктура находится рядом",https://krisha-photos.kcdn.online/webp/e2/e2ca33c4-deb7-4fd8-9ed2-82163bed3504/1-full.jpg,0,0,245,2024-10-10,697784905,160000
697788060,fded54ad-8525-4051-9f8a-b103056791ef,https://krisha.kz/a/show/697788060,1,39,Астана,51.118725147922,71.396031617512,"жил. комплекс Miranda, меблирована полностью, СРОЧНО сдам 1-комнатную квартиру в новом ЖК в Астане. Квартира свежая после ремонта. НИКТО не жил ! 🔺В квартире есть все необходимое. 🔺Площадь квартиры 39 квадратов. 🔺На 1 этаже, окна смотрят на улицу. Рядом находиться школа БИНОМ, большой МАГНУМ, торго…",https://krisha-photos.kcdn.online/webp/fd/fded54ad-8525-4051-9f8a-b103056791ef/1-full.jpg,0,0,72,2024-10-10,697788060,220000
697793329,292f6e77-786f-4dfc-81c9-180df92a702a,https://krisha.kz/a/show/697793329,3,140,Астана,51.127663259186,71.462414440562,"жил. комплекс Хайвил Астана, меблирована полностью, ЖК Хайвилл Астана Блок С 3 С животными нельзя ! Депозит на время проживания 200 000тг ПаРКинг имеет - отдельная плата Ком услуги отдельно",https://krisha-photos.kcdn.online/webp/29/292f6e77-786f-4dfc-81c9-180df92a702a/1-full.jpg,0,0,78,2024-10-10,697793329,480000
697793500,e277b5a0-d769-49c6-b03c-1ba28f6016d9,https://krisha.kz/a/show/697793500,2,52,Астана,51.078766561676,71.43294811227,"жил. комплекс MoD.Standard, меблирована полностью, Сдается двухкомнатная квартира на долгий срок. Абсолютно новый ремонт, ещё никто не жил, чистая, светлая, тёплая. Качественная сантехника, вся техника новая, мебель и прочее закупалось специально для этой квартиры. Удобное месторасположение, ряд…",https://krisha-photos.kcdn.online/webp/e2/e277b5a0-d769-49c6-b03c-1ba28f6016d9/12-full.jpg,0,0,504,2024-10-10,697793500,320000
697797047,26133daf-dcf6-41d3-915a-a342eec8825a,https://krisha.kz/a/show/697797047,3,100,Астана,51.127796536106,71.393373711793,"жил. комплекс Syganak, меблирована полностью, ЖК Syganak находится в самом центре столицы. Сдаётся в долгосрочную аренду, новая 3х комнатная квартира, новая мебель, новая техника. Ждём арендаторов без домашних животных, не курящих. Днем прошу писать сообщения или крышу так как на работе: (Никто н…",https://krisha-photos.kcdn.online/webp/26/26133daf-dcf6-41d3-915a-a342eec8825a/68-full.jpg,0,0,120,2024-10-10,697797047,430000
697799964,1ff797e9-229b-471a-a48a-24719af4ad38,https://krisha.kz/a/show/697799964,3,110,Астана,51.093736993934,71.425456738214,"жил. комплекс Promenade Expo, меблирована полностью, Сдам в длительную аренду 3-комнатную квартиру. Дом бизнес-класса в центре города. Подробнее - 107 м3, 3 меблированные комнаты - 5 балконов и 2 лоджии, встроенные шкафы на балконах - отдельная гардеробная - 2 сан. узла, душевая, новая сантехника…",https://krisha-photos.kcdn.online/webp/1f/1ff797e9-229b-471a-a48a-24719af4ad38/1-full.jpg,0,0,723,2024-10-10,697799964,450000
697800026,93d1690d-3568-42f0-a6ba-fb16fd96702e,https://krisha.kz/a/show/697800026,1,38,Астана,51.070181274195,71.418703707907,"жил. комплекс AMAN, меблирована полностью, Сдается полноценная 1-комнатная квартира, есть все для комфортного проживания. Рядом остановка, детсад Карлыгаш и 103 школа. Возвратный депозит",https://krisha-photos.kcdn.online/webp/93/93d1690d-3568-42f0-a6ba-fb16fd96702e/1-full.jpg,0,0,143,2024-10-10,697800026,200000
697802241,ed2a4854-31a3-4363-8b28-b4401acf6a92,https://krisha.kz/a/show/697802241,1,38,Астана,51.120940051192,71.400222861327,"жил. комплекс Алтын Шар-2, меблирована полностью, Сдается впервые! Отличный вид на город 🌆 Вся инфраструктура в шаговой доступности!",https://krisha-photos.kcdn.online/webp/ed/ed2a4854-31a3-4363-8b28-b4401acf6a92/1-full.jpg,0,0,267,2024-10-10,697802241,200000
697802730,543fb54a-7039-4f2e-ba32-bd68a8673cee,https://krisha.kz/a/show/697802730,3,90,Астана,51.146537849802,71.456573204095,"жил. комплекс 7Я, меблирована полностью, Читаем внимательно!квартира+ паркинг+комуслуги общая сумма 350тысяч. депозит обязательный. на звонки не всегда могу ответить пишите. курящим, с кошками собаками и детьми младше 6 лет не сдается. фото реальные, видео по запросу",https://krisha-photos.kcdn.online/webp/54/543fb54a-7039-4f2e-ba32-bd68a8673cee/1-full.jpg,0,0,107,2024-10-10,697802730,290000
697808102,694dc9cf-8455-4895-956a-df7e8f9fae49,https://krisha.kz/a/show/697808102,2,70,Астана,51.096469028045,71.423908218282,"жил. комплекс Арман кала, меблирована полностью, Сдается 2-х комн. квартира на длительный срок за 280 000 тенге + ком. услуги. Отличное расположение, безопасный двор, рядом магазины, салоны красоты, аптеки, рестораны, кафе. В пешей доступности Ботанический сад, Экспо, Балетный театр, Трц Ме…",https://krisha-photos.kcdn.online/webp/69/694dc9cf-8455-4895-956a-df7e8f9fae49/1-full.jpg,0,0,739,2024-10-10,697808102,280000
697808829,56e8db61-f89b-45be-886f-0269ca46a58d,https://krisha.kz/a/show/697808829,2,60,Астана,51.097497,71.443176,"меблирована полностью, Квартира чистая, теплая, ранее не сдавалась интернет тв все есть",https://krisha-photos.kcdn.online/webp/56/56e8db61-f89b-45be-886f-0269ca46a58d/2-full.jpg,0,0,750,2024-10-10,697808829,250000
697808943,e4bee1be-cd35-45b1-bc63-9d4c9f582a4f,https://krisha.kz/a/show/697808943,1,38,Астана,51.164886054896,71.435549800663,"жил. комплекс Алмалы, меблирована полностью, Срочно сдам 1 комнатную квартиру в «Золотом квадрате» все расположено в шаговом доступе ! Длительно. Оплата за два месяца вперед! 160000 тысяч + ком услуги",https://krisha-photos.kcdn.online/webp/e4/e4bee1be-cd35-45b1-bc63-9d4c9f582a4f/1-full.jpg,0,0,518,2024-10-10,697808943,160000
697811674,4a05ccf1-ed3f-4c60-8248-0264d050902b,https://krisha.kz/a/show/697811674,2,46,Астана,51.116216,71.418778,"жил. комплекс Градокомплекс, меблирована полностью, Сдаю 2-комнатную квартиру на ПОЛгода. Квартира находится в центре левого берега. Очень светлая и теплая, санузел раздельный. В квартире есть всё необходимое: холодильник, микроволновка, телевизор, Wi-Fi. Квартира раньше не сдавалась. Рядом с домом…",https://krisha-photos.kcdn.online/webp/4a/4a05ccf1-ed3f-4c60-8248-0264d050902b/1-full.jpg,0,0,56,2024-10-10,697811674,235000
697813130,385f806b-ecb5-4d85-be69-d2965e4d947c,https://krisha.kz/a/show/697813130,2,38,Астана,51.094986,71.44394,"жил. комплекс Арнау, меблирована полностью, Удобное месторасположение, рядом остановки на правый и на левый берег. Много школ, детсадов и другое. Евродвушка - 200000 тенге, плюс коммуналка, плюс депозит 50000 тенге",https://krisha-photos.kcdn.online/webp/38/385f806b-ecb5-4d85-be69-d2965e4d947c/1-full.jpg,0,0,576,2024-10-10,697813130,200000
697813625,f57103eb-dc2f-42d4-85ad-0f7ff55e940a,https://krisha.kz/a/show/697813625,2,70,Астана,51.116761614174,71.433727946465,"жил. комплекс Коркем, меблирована полностью, Сдается впервые, полноценная 2-х комнатная квартира, распашонка. На длительный срок. Проживание без животных. Отличная локация, школы, д/сады…Стоимость 270 000+ ком, депозит 70 000т",https://krisha-photos.kcdn.online/webp/f5/f57103eb-dc2f-42d4-85ad-0f7ff55e940a/7-full.jpg,0,0,236,2024-10-10,697813625,270000
697817083,0efd2e71-807c-424d-a017-661292b2cfed,https://krisha.kz/a/show/697817083,1,39,Астана,51.15757966022,71.495255335579,"жил. комплекс Аль-Фараби, меблирована полностью, Сдам квартиру 1 комнатная, район между 7 поликлиникой и ТД Гульжан, комната большая просторная светлая, солнечная сторона, кухня 10м2, с кухни балкон, окна во двор, 6 этаж из 9. Лифт есть. Соседи тихие. Район комфортный для проживания, все рядом…",https://krisha-photos.kcdn.online/webp/0e/0efd2e71-807c-424d-a017-661292b2cfed/1-full.jpg,0,0,813,2024-10-10,697817083,200000
697817492,38eb9e8f-9a82-40bb-9056-8e7bcbdfd2ea,https://krisha.kz/a/show/697817492,4,105,Астана,51.083474095397,71.431516607531,"жил. комплекс Венский квартал, меблирована полностью, Сдается на длительный срок полноценная 4х к кв в ЖК Венский квартал (бизнес класс, в нашем подъезде всего 10 квартир). Рядом школа Binom School им. Кекильбаева, БИЛ (бывший КТЛ), Kazakhstan International School. При помесячной оплате 550…",https://krisha-photos.kcdn.online/webp/38/38eb9e8f-9a82-40bb-9056-8e7bcbdfd2ea/1-full.jpg,0,0,812,2024-10-10,697817492,500000
697817968,cdbb7f8b-f080-4a9b-9d54-d552f46128b4,https://krisha.kz/a/show/697817968,2,49,Астана,51.09451536414,71.427777774292,"жил. комплекс Promenade Expo, меблирована полностью, Сдается уютная светлая квартира, евродвушка (кухня-студия). Жк Promenade Expo. Жилой комплекс находится в топовой локации, на пересечении проспектов Мангилик Ел и Улы Дала. Удобная транспортная развязка, рядом остановки в любое направление…",https://krisha-photos.kcdn.online/webp/cd/cdbb7f8b-f080-4a9b-9d54-d552f46128b4/1-full.jpg,0,0,479,2024-10-10,697817968,250000
697818333,ccf64e50-ab38-4a9b-ae0b-2418bbce4c08,https://krisha.kz/a/show/697818333,1,37,Астана,51.107287102134,71.527334451517,"жил. комплекс Compass North, меблирована полностью, Сдам квартиру на долгий срок, 1комн, депозит 100тыс, при заселении меньше 1го месяца депозит не возвращается",https://krisha-photos.kcdn.online/webp/cc/ccf64e50-ab38-4a9b-ae0b-2418bbce4c08/1-full.jpg,0,0,810,2024-10-10,697818333,200000
697818899,1a2aa599-7b6b-4709-9742-82c223354d27,https://krisha.kz/a/show/697818899,1,40,Астана,51.166482,71.386493,"меблирована полностью, Сдам на долгий срок. оплата 200000 квартплата +100000 залог +коммунальные услуги",https://krisha-photos.kcdn.online/webp/1a/1a2aa599-7b6b-4709-9742-82c223354d27/1-full.jpg,0,0,800,2024-10-10,697818899,200000
697818982,db946535-d432-4e7e-aca4-a603c7acf45d,https://krisha.kz/a/show/697818982,2,65.9,Астана,51.102427036084,71.432115586168,"жил. комплекс Aria, меблирована полностью, Светлая, уютная и просторная 2-х комн. квартира в центре левого береге Астаны. В пешей доступности все самые популярные локации, а также школы и дет. сады",https://krisha-photos.kcdn.online/webp/db/db946535-d432-4e7e-aca4-a603c7acf45d/1-full.jpg,0,0,807,2024-10-10,697818982,420000
697820055,9dc76fd4-d4b9-4b89-b7dc-0b8b2143060d,https://krisha.kz/a/show/697820055,1,43,Астана,51.161297014531,71.374455691997,"жил. комплекс Madrid 2, меблирована полностью, Сдам шикарную просторную светлую квартиру после ремонта с новой бытовой техникой и новой мебелью, отличный ремонт, в квартире никто не жил. Чистый и уютный двор, недалеко набережная и мечеть",https://krisha-photos.kcdn.online/webp/9d/9dc76fd4-d4b9-4b89-b7dc-0b8b2143060d/1-full.jpg,0,0,804,2024-10-10,697820055,220000
697820069,8959367c-d385-4e8f-81ea-4d42d2bc6196,https://krisha.kz/a/show/697820069,2,45,Астана,51.136515,71.427707,"меблирована полностью, Сдам квартиру в хорошем состоянии Полностью вся мебелирована Желательно субарндаторам На длительный срок Центр города",https://krisha-photos.kcdn.online/webp/89/8959367c-d385-4e8f-81ea-4d42d2bc6196/1-full.jpg,0,0,803,2024-10-10,697820069,240000
697820216,fbf02f60-6f30-4ae5-8fb7-c8faf039a8b2,https://krisha.kz/a/show/697820216,2,66,Астана,51.131985766158,71.375907137408,"жил. комплекс Sat City, меблирована полностью, Срочно сдам 2-комнатную квартиру, Квартира ранее не сдавалась! В квартире есть все необходимое Площадь квартиры 66 квадратов Рядом находится Садики, Школы, Магнум, Смолл, недалеко тц Хан-Шатыр Депозит 50 000 тенге",https://krisha-photos.kcdn.online/webp/fb/fbf02f60-6f30-4ae5-8fb7-c8faf039a8b2/1-full.jpg,0,0,94,2024-10-10,697820216,300000
697820781,873b8074-07c4-48d3-a8ae-9cbb7c2b5812,https://krisha.kz/a/show/697820781,2,42,Астана,51.08525,71.467682,"жил. комплекс Jetisu.Aqsu, меблирована полностью, Сдам на длительный срок квартиру в г. Астана. Чистоплотным, аккуратным людям. Дом абсолютно новый, никто не жил, после ремонта, делали для себя. Дом уютный, светлый, мебеллированная. Заходи и живи.190тыс+ком услуга, депозит 100 тыс. По всем вопрос…",https://krisha-photos.kcdn.online/webp/87/873b8074-07c4-48d3-a8ae-9cbb7c2b5812/1-full.jpg,0,0,591,2024-10-10,697820781,190000
697820958,8b5a70e6-ee2b-4b43-bc7a-f547dd22c6e5,https://krisha.kz/a/show/697820958,1,38.13,Астана,51.088351758749,71.48122763923,"меблирована полностью, Уютная, солнечная, теплая квартира. Отличное рассположение дома. Сам дом очень качественеый, по классу Комфорт+. Новый ремонт, техника и мебель всё новое. С домашними животными нельзя. Депозит 100000",https://krisha-photos.kcdn.online/webp/8b/8b5a70e6-ee2b-4b43-bc7a-f547dd22c6e5/1-full.jpg,0,0,796,2024-10-10,697820958,200000
697822458,3961e287-384a-4280-8079-d1c9063d858c,https://krisha.kz/a/show/697822458,2,62,Астана,51.136958593367,71.42140774467,"жил. комплекс Лазурный квартал, меблирована полностью, Свежий ремонт, очень уютная, тихая квартира. Без запаха. Писать и звонить по номеру хозяйки : Светлана",https://krisha-photos.kcdn.online/webp/39/3961e287-384a-4280-8079-d1c9063d858c/1-full.jpg,0,0,791,2024-10-10,697822458,250000
697822767,9d89c51f-9f0e-46e4-b9e8-103f99e411fd,https://krisha.kz/a/show/697822767,2,63,Астана,51.125245,71.424994,"жил. комплекс Сауран, меблирована полностью, Сдаются 2-х ком квартира возле Керуена, монумента Байтерек, мечеть, азия парк. Стоимость аренды 250000+ ком услуги+ депозит (возвращаемый)",https://krisha-photos.kcdn.online/webp/9d/9d89c51f-9f0e-46e4-b9e8-103f99e411fd/1-full.jpg,0,0,722,2024-10-10,697822767,250000
697823454,62f54fd1-dd67-4e37-ae98-f0b160a94783,https://krisha.kz/a/show/697823454,2,90,Астана,51.10433,71.423943,"жил. комплекс Park Avenue, меблирована полностью, Сдается просторная двухкомнатная квартира площадью 90 кв. метров на Левом берегу в центре города, напротив Ботанического сада. Район безопасный и благоустроенный, с большой современной детской площадкой. В квартире есть вся необходимая мебе…",https://krisha-photos.kcdn.online/webp/62/62f54fd1-dd67-4e37-ae98-f0b160a94783/1-full.jpg,0,0,788,2024-10-10,697823454,320000
697823874,14102ebf-bd62-418d-8c40-f2e815da96bd,https://krisha.kz/a/show/697823874,1,35.4,Астана,51.095286,71.44995,"жил. комплекс Арнау, меблирована полностью, Риэлторов прошу не беспокоить. Сдам в аренду уютную однокомнатную квартиру на долгий срок, расположенную недалеко от Экспо на пересечении проспекта Аль-Фараби и улицы Улы Дала. Квартира полностью меблирована, солнечная и тихая, идеально подходит для комфо…",https://krisha-photos.kcdn.online/webp/14/14102ebf-bd62-418d-8c40-f2e815da96bd/1-full.jpg,0,0,786,2024-10-10,697823874,230000
697824524,c0ee6241-5476-4ff7-9bc5-888e50cc3d58,https://krisha.kz/a/show/697824524,2,55,Астана,51.112595618294,71.41212024438,"жил. комплекс Времена года. Весна, меблирована полностью, Сдам на длительный срок 2к квартиру 55 квадратов возле ботанического сада. Во дворе 89 школа. Имеется подземный теплый паркинг в аренду в весна 1. Депозит 50.000. Дом от BI group теплый, тихий",https://krisha-photos.kcdn.online/webp/c0/c0ee6241-5476-4ff7-9bc5-888e50cc3d58/1-full.jpg,0,0,775,2024-10-10,697824524,250000
697825048,c15d6cbb-458f-47a9-938e-a65558dff5db,https://krisha.kz/a/show/697825048,1,42,Астана,51.100704,71.386942,"меблирована полностью, Сдам полноценную 1 комн. квартиру ЖК Homeland 210000+возвратный депозит 50000+ комунальные услуги Дом 2023 года постройки, потолки 3м, свежий современный ремонт, новые мебель, бытовая техника. чистая (непрокуренная) уютная квартира очень теплая, светлая, просторная. Фейсай…",https://krisha-photos.kcdn.online/webp/c1/c15d6cbb-458f-47a9-938e-a65558dff5db/1-full.jpg,0,0,759,2024-10-10,697825048,210000
697826028,a069eba3-2dd4-4bd7-ac5a-f63202d00c01,https://krisha.kz/a/show/697826028,1,43.3,Астана,51.128388403692,71.487231149822,"жил. комплекс Сенатор Park, меблирована полностью, Сдам полноценную 1 комн квартиру на долгий срок, в квартире после ремонта никто не жил! Ремонт качественный и не дешевый, делали для себя! Вся техника новая, за искл холодильника. Интернет проведен, все необходимое для жилья есть (ложки, вилк…",https://krisha-photos.kcdn.online/webp/a0/a069eba3-2dd4-4bd7-ac5a-f63202d00c01/1-full.jpg,0,0,491,2024-10-10,697826028,220000
697826191,8fb43521-8884-428b-a836-e20dd1760416,https://krisha.kz/a/show/697826191,1,50,Астана,51.160189,71.435684,"меблирована полностью, ЖК ШАХАР В квартире все есть для проживания ! Квартира с ремонтом ! Депозит 30 000 тенге ‘ возвратный !",https://krisha-photos.kcdn.online/webp/8f/8fb43521-8884-428b-a836-e20dd1760416/10-full.jpg,0,0,512,2024-10-10,697826191,180000
697826468,231d3da9-fce5-4569-8422-9651e1c71985,https://krisha.kz/a/show/697826468,1,45,Астана,51.104731971534,71.43350014641,"жил. комплекс Asylym Park 1, меблирована полностью, Евроремонт никто не жил, местоположение шикарное рядом парк, много магазинов, кофейн, парковка перед домом. Цон рядом, триумфальная арка, ботанический сад в шаговой доступности. Закрытый двор, паркинг в доме. Квартира светлая, уютная все необходи…",https://krisha-photos.kcdn.online/webp/23/231d3da9-fce5-4569-8422-9651e1c71985/12-full.jpg,0,0,776,2024-10-10,697826468,400000
697827224,289f8b3b-a73c-4206-840c-50d92dfcce1f,https://krisha.kz/a/show/697827224,2,60,Астана,51.078001,71.397308,"жил. комплекс Budapest, меблирована полностью, Сдается полноценная 2-х комнатная квартира в ЖК Будапешт (Budapest), евроремонт, делали для себя. В квартире есть вся нужная мебель. Есть посудомоечная машина, стол трансформер на З метра. Чистая, уютная, светлая, окна смотрят на Кабанбай батыр. Рядом…",https://krisha-photos.kcdn.online/webp/28/289f8b3b-a73c-4206-840c-50d92dfcce1f/1-full.jpg,0,0,771,2024-10-10,697827224,240000
697827539,5741ddd2-42a3-4ac8-9f68-534d0a824aa9,https://krisha.kz/a/show/697827539,2,35,Астана,51.145468572075,71.375076211891,"жил. комплекс College, меблирована полностью, Сдам 2-комн квартиру. Евродвушка. Полностью мебелирована. На длительный срок. Рядом КазГЮУ, Проф. -технический колледж, Казахский университет технологий и бизнеса, Военный колледж им Нурмагамбетова. Депозит. Квартира освободится 11.10.24",https://krisha-photos.kcdn.online/webp/57/5741ddd2-42a3-4ac8-9f68-534d0a824aa9/1-full.jpg,0,0,769,2024-10-10,697827539,230000
697828062,3784b5d9-47cf-4c06-9164-cadd60b6f685,https://krisha.kz/a/show/697828062,2,63,Астана,51.078958,71.431453,"жил. комплекс MoD.Standard, меблирована полностью, Сдается уютная, полностью меблированная квартира с новым ремонтом на солнечной стороне. Новая квартира в новом доме BI Group. В квартире никто не проживал ранее, все условия созданы для комфортного проживания. Удобства: Кухня полноценная, отдельная…",https://krisha-photos.kcdn.online/webp/37/3784b5d9-47cf-4c06-9164-cadd60b6f685/1-full.jpg,0,0,203,2024-10-10,697828062,350000
697828171,2bc1d419-7f33-4c43-b220-be785907ad1c,https://krisha.kz/a/show/697828171,1,50,Астана,51.104703851971,71.401640845363,"жил. комплекс BUQAR JYRAU EXCLUSIVE, меблирована полностью, Сдаю абсолютно новую квартиру, новый ремонт, в квартире никто не проживал, сдаю на длительный срок, торга нет",https://krisha-photos.kcdn.online/webp/2b/2bc1d419-7f33-4c43-b220-be785907ad1c/1-full.jpg,0,0,764,2024-10-10,697828171,270000
697829399,7b3805ca-6fd4-4bc2-bbc9-5b00cc0194c9,https://krisha.kz/a/show/697829399,3,70,Астана,51.13504,71.397183,"меблирована полностью, Квартира + место в паРКинге. коммунальные не входят в сумму аренды. дом тёплый, мебель- шкафы, кух гарнитур новые, техника новая. если нужны ковры, дорожки обеспечим",https://krisha-photos.kcdn.online/webp/7b/7b3805ca-6fd4-4bc2-bbc9-5b00cc0194c9/1-full.jpg,0,0,736,2024-10-10,697829399,450000
697829414,dcf0e3e8-0b99-4c23-85d9-d2c89b4b8a8a,https://krisha.kz/a/show/697829414,3,100,Астана,51.134571531185,71.429097620833,"меблирована полностью, Квартира теплая, уютная, удобное расположение. Новая спальня, новый матрас. Новый холодильник! Все в пешей доступности. Жк Лазурный квартал. Ком услуги отдельно",https://krisha-photos.kcdn.online/webp/dc/dcf0e3e8-0b99-4c23-85d9-d2c89b4b8a8a/1-full.jpg,0,0,511,2024-10-10,697829414,360000
697829493,93974f5e-94fc-4eb2-8330-522b6e70b909,https://krisha.kz/a/show/697829493,4,136,Астана,51.132468559319,71.435081586242,"жил. комплекс Арайлым, меблирована полностью, Квартира с большой кухней-гостиной, тремя санузлами. В мастер-спальне находится санузел и инфракрасная сауна (220). Можно позаниматься кардио-тренировками на компактном орбитреке. Уютная кухня оборудована всей необходимой техникой и винным холодильни…",https://krisha-photos.kcdn.online/webp/93/93974f5e-94fc-4eb2-8330-522b6e70b909/1-full.jpg,0,0,524,2024-10-10,697829493,810000
697829857,b93323c1-161f-413a-9316-a8e862df8536,https://krisha.kz/a/show/697829857,1,43,Астана,51.124155704987,71.383296544501,"жил. комплекс Respublika, меблирована полностью, Квартира после ремонта! Никто еще не жил! На долгий срок! Депозит 150 тыс. Квартира сдается с 01.11.2024 г. Фото квартиры пока нету так как завершается ремонт!",https://krisha-photos.kcdn.online/webp/b9/b93323c1-161f-413a-9316-a8e862df8536/1-full.jpg,0,0,752,2024-10-10,697829857,200000
697830076,f5657ee8-2515-4975-860a-68fd403ae073,https://krisha.kz/a/show/697830076,1,50,Астана,51.107542,71.430088,"жил. комплекс Promenade Expo, меблирована полностью, Теплая, солнечная квартира с хорошей энергетикой",https://krisha-photos.kcdn.online/webp/f5/f5657ee8-2515-4975-860a-68fd403ae073/1-full.jpg,0,0,195,2024-10-10,697830076,250000
697830094,dd128d3f-29cf-4f82-833a-ddb441403865,https://krisha.kz/a/show/697830094,3,100,Астана,51.130216469471,71.384926569102,"жил. комплекс Freedom, меблирована полностью, Очень уютная и прекрасной аурой 3-х комнатная квартира, ранее не сдавалась! 100К возвратный депозит + коммунальные услуги! Дом от BI GROUP (Би Ай групп), потолки 3 м., везде камеры, охрана, FaceID, электронный замок, 2 лифта. Торг",https://krisha-photos.kcdn.online/webp/dd/dd128d3f-29cf-4f82-833a-ddb441403865/2-full.jpg,0,0,99,2024-10-10,697830094,555000
697831412,be07bcf1-0fc9-4199-a84d-80ff43edb426,https://krisha.kz/a/show/697831412,2,60,Астана,51.165403,71.559706,"жил. комплекс Qazaq Eli Sairam, меблирована полностью, Сдам 2 комнатную квартиру. Новый ремонт. Квартира светлая, уютная. Семейной паре или 2 девушкам. Без животных. 200тыс плюс ком услуги. И депозит 50тыс",https://krisha-photos.kcdn.online/webp/be/be07bcf1-0fc9-4199-a84d-80ff43edb426/1-full.jpg,0,0,745,2024-10-10,697831412,200000
697831446,ec36e8c6-e8ff-43b4-bd9f-3711135e25b1,https://krisha.kz/a/show/697831446,2,35,Астана,51.170232,71.370826,"меблирована полностью, Сдается евродвушка со всеми условиями 200 тыс + ком услуга",https://krisha-photos.kcdn.online/webp/ec/ec36e8c6-e8ff-43b4-bd9f-3711135e25b1/1-full.jpg,0,0,294,2024-10-10,697831446,200000
697832409,d89714d3-f317-40de-87a8-ee7c5b37cc22,https://krisha.kz/a/show/697832409,1,45,Астана,51.131985766158,71.375907137408,"жил. комплекс Sat City, меблирована полностью, Удобный локация Теплый уютный",https://krisha-photos.kcdn.online/webp/d8/d89714d3-f317-40de-87a8-ee7c5b37cc22/1-full.jpg,0,0,189,2024-10-10,697832409,220000
697832627,9cc5e0b4-435a-4c57-bcfe-0dc6b0ef4f4f,https://krisha.kz/a/show/697832627,1,40,Астана,51.110730347792,71.522932761871,"жил. комплекс Молодежный, меблирована полностью, Сдам квартиру на длительный срок одному (ой) или молодой паре без детей квартира после ремонта на доительный срок 200 т тенге +ком услуги и депозит 50 т тенге",https://krisha-photos.kcdn.online/webp/9c/9cc5e0b4-435a-4c57-bcfe-0dc6b0ef4f4f/1-full.jpg,0,0,692,2024-10-10,697832627,200000
697832717,93c19dc0-8b1b-45c2-80cf-15e617f690e3,https://krisha.kz/a/show/697832717,2,65,Астана,51.085317,71.421823,"жил. комплекс Nexpo Union, меблирована полностью, Риэлторов прошу не беспокоить. Полностью обставленная квартира, светлая, очень теплая и уютная. Имеется кондиционер, посудомоечная, стиральная и сушильная машина, фильтр воды. Рядом школа quantum tech school, нацбанк и экспо. Первая линия мангил…",https://krisha-photos.kcdn.online/webp/93/93c19dc0-8b1b-45c2-80cf-15e617f690e3/1-full.jpg,0,0,35,2024-10-10,697832717,500000
